tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;name;negativereason_gold;text;tweet_created;tweet_location;user_timezone
569482263345307648;neutral;1.0;;;Virgin America;NewsSWA;;@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2;2015-02-22 05:02:06 -0800;FL410;Sydney
569477692166316033;negative;1.0;Customer Service Issue;1.0;Virgin America;CSHangover;;@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh;2015-02-22 04:43:56 -0800;Tokyo;Irkutsk
569461469042966528;negative;1.0;longlines;0.6818;Virgin America;girlphotophilly;;@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!;2015-02-22 03:39:28 -0800;Philadelphia, Pa;Eastern Time (US & Canada)
569459618881019905;neutral;1.0;;;Virgin America;NewsSWA;;@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx;2015-02-22 03:32:07 -0800;FL410;Sydney
569452063920226304;neutral;1.0;;;Virgin America;NewsSWA;;@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu;2015-02-22 03:02:06 -0800;FL410;Sydney
569429411646156800;neutral;1.0;;;Virgin America;NewsSWA;;@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH;2015-02-22 01:32:05 -0800;FL410;Sydney
569369239183872000;negative;1.0;Can't Tell;0.6629999999999999;Virgin America;Boards707;;@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...;2015-02-21 21:32:59 -0800;Belmar, NJ;Eastern Time (US & Canada)
569368160291463168;negative;1.0;Customer Service Issue;0.6777;Virgin America;MikeWiener;;@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed;2015-02-21 21:28:42 -0800;;Eastern Time (US & Canada)
569356387785900032;neutral;0.6816;;0.0;Virgin America;khartline;;@VirginAmerica I'd love to know what your policy is for damaged luggage.;2015-02-21 20:41:55 -0800;Las Vegas;Pacific Time (US & Canada)
569354267854704641;positive;1.0;;;Virgin America;simpasmore;;@VirginAmerica Thank you for the follow;2015-02-21 20:33:30 -0800;Barbados;Eastern Time (US & Canada)
569324558999691264;neutral;0.6701;;0.0;Virgin America;TTINAC11;;@VirginAmerica @TTINAC11 I DM you;2015-02-21 18:35:27 -0800;Las Vegas, NV;Mountain Time (US & Canada)
569323106210152448;neutral;0.6942;;0.0;Virgin America;elaurawrr;;@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas ????;2015-02-21 18:29:40 -0800;;Arizona
569323082701275138;negative;1.0;Customer Service Issue;0.7148;Virgin America;joyabsalon;;@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!;2015-02-21 18:29:35 -0800;Northern Virginia;Eastern Time (US & Canada)
569318651502989312;negative;0.6791;Cancelled Flight;0.6791;Virgin America;meladorri;;"@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?";2015-02-21 18:11:58 -0800;Boston, MA;Central Time (US & Canada)
569318130356502528;positive;0.3579;;0.0;Virgin America;miaerolinea;;?? RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt;2015-02-21 18:09:54 -0800;Worldwide;Caracas
569316358845911040;positive;1.0;;;Virgin America;archiegips;;@VirginAmerica Only way to fly! #Elevate #Gold;2015-02-21 18:02:51 -0800;LaLa Land;Pacific Time (US & Canada)
569311498301870080;neutral;0.653;;;Virgin America;obiwantoby;;@VirginAmerica If only you guys had flights from CMH.;2015-02-21 17:43:33 -0800;;Quito
569310635986546688;negative;1.0;Flight Attendant Complaints;0.6729;Virgin America;TTINAC11;;@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever;2015-02-21 17:40:07 -0800;Las Vegas, NV;Mountain Time (US & Canada)
569305113589714944;neutral;0.6743;;0.0;Virgin America;TheNotoriousLEX;;@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?;2015-02-21 17:18:10 -0800;Chicago;Central Time (US & Canada)
569304436612444160;positive;0.6783;;;Virgin America;advertisingdiva;;@VirginAmerica you will match my #AmericanAirlines status? Cool!;2015-02-21 17:15:29 -0800;DC - LA - Venice Beach;Eastern Time (US & Canada)
569304030847090688;negative;1.0;Flight Booking Problems;0.6705;Virgin America;alexrkonrad;;@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business;2015-02-21 17:13:52 -0800;New York, NY;Eastern Time (US & Canada)
569298165855338497;positive;1.0;;;Virgin America;lexiesalas;;@VirginAmerica thanks!;2015-02-21 16:50:34 -0800;BAYAREA??NYC;Pacific Time (US & Canada)
569290361870426112;negative;1.0;Flight Booking Problems;0.6648;Virgin America;MaximWheatley;;@VirginAmerica Just DM'd. Same issue persisting.;2015-02-21 16:19:33 -0800;Washington, DC;Atlantic Time (Canada)
569282249717194754;negative;1.0;Cancelled Flight;1.0;Virgin America;FiDiFamilies;;@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids;2015-02-21 15:47:19 -0800;New York City;Eastern Time (US & Canada)
569277854950817792;negative;1.0;Flight Booking Problems;1.0;Virgin America;lexiesalas;;"@VirginAmerica trying to book a flight &amp; your site is down ??";2015-02-21 15:29:51 -0800;BAYAREA??NYC;Pacific Time (US & Canada)
569277352129138688;negative;0.7158;Cancelled Flight;0.7158;Virgin America;Artenis15;;@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything;2015-02-21 15:27:52 -0800;MA // Ashton in Wonderland;Eastern Time (US & Canada)
569263837448269826;negative;1.0;Cancelled Flight;1.0;Virgin America;NancyJFriedman;;@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better;2015-02-21 14:34:09 -0800;New York City;Eastern Time (US & Canada)
569262225900359680;negative;1.0;Customer Service Issue;0.6733;Virgin America;MaximWheatley;;@VirginAmerica Your website is down and I'm trying to check in!;2015-02-21 14:27:45 -0800;Washington, DC;Atlantic Time (Canada)
569261347688607744;positive;1.0;;;Virgin America;carabubes;;"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)";2015-02-21 14:24:16 -0800;Los Angeles, California;Central Time (US & Canada)
569261128532041728;neutral;0.6809;;0.0;Virgin America;carabubes;;@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!;2015-02-21 14:23:24 -0800;Los Angeles, California;Central Time (US & Canada)
569260526976544768;positive;1.0;;;Virgin America;wmrrock;;@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4;2015-02-21 14:21:00 -0800;CT;Eastern Time (US & Canada)
569253311813185537;positive;1.0;;;Virgin America;DailyBillboard;;@VirginAmerica Keep up the great work :);2015-02-21 13:52:20 -0800;Los Angeles, California;Pacific Time (US & Canada)
569253236093267969;positive;1.0;;;Virgin America;BigRichTexasPam;;@VirginAmerica my goodness your people @love field are amazing under pressure ??from Texas #beatstheothers in crisis Please fly me to NY;2015-02-21 13:52:02 -0800;FREE ADVICE!;Central Time (US & Canada)
569250469178175488;positive;0.6775;;0.0;Virgin America;rtw4;;@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously;2015-02-21 13:41:02 -0800;Natick, MA, USA;Central Time (US & Canada)
569247769166266368;negative;0.7053;Bad Flight;0.7053;Virgin America;wmrrock;;@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback;2015-02-21 13:30:18 -0800;CT;Eastern Time (US & Canada)
569247394002563072;negative;1.0;Late Flight;1.0;Virgin America;wmrrock;;@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.;2015-02-21 13:28:49 -0800;CT;Eastern Time (US & Canada)
569244860286263297;negative;0.642;Cancelled Flight;0.642;Virgin America;BigRichTexasPam;;@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ??????;2015-02-21 13:18:45 -0800;FREE ADVICE!;Central Time (US & Canada)
569240250192670720;positive;0.6667;;0.0;Virgin America;aaronkurlander;;@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!;2015-02-21 13:00:26 -0800;New York, NY;Eastern Time (US & Canada)
569238877178716161;negative;1.0;Cancelled Flight;0.6735;Virgin America;MistakeCakeJake;;@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?;2015-02-21 12:54:58 -0800;;Central Time (US & Canada)
569237252154372097;negative;1.0;Customer Service Issue;0.6968;Virgin America;NoelArtiles;;@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.;2015-02-21 12:48:31 -0800;Austin, TX;Central Time (US & Canada)
569236471690829825;neutral;0.634;;0.0;Virgin America;floatingatoll;;@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight;2015-02-21 12:45:25 -0800;Silicon Valley, California;Pacific Time (US & Canada)
569236251129163777;negative;0.6990000000000001;Customer Service Issue;0.6990000000000001;Virgin America;floatingatoll;;"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin";2015-02-21 12:44:32 -0800;Silicon Valley, California;Pacific Time (US & Canada)
569230983075115010;negative;0.664;Cancelled Flight;0.3412;Virgin America;aaronkurlander;;@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin;2015-02-21 12:23:36 -0800;New York, NY;Eastern Time (US & Canada)
569229785500680192;negative;1.0;Cancelled Flight;0.6452;Virgin America;aaronkurlander;;@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?;2015-02-21 12:18:51 -0800;New York, NY;Eastern Time (US & Canada)
569226875349835776;negative;1.0;Customer Service Issue;0.6766;Virgin America;borknagar;;@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks;2015-02-21 12:07:17 -0800;chile;Santiago
569224234150404096;negative;1.0;Flight Booking Problems;0.6954;Virgin America;propsonline;;@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh;2015-02-21 11:56:47 -0800;California, USA;Pacific Time (US & Canada)
569223788639821824;negative;1.0;Cancelled Flight;1.0;Virgin America;propsonline;;@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...;2015-02-21 11:55:01 -0800;California, USA;Pacific Time (US & Canada)
569220232293720066;neutral;1.0;;;Virgin America;alanzeino;;@VirginAmerica it’s just a bug report, guys;2015-02-21 11:40:53 -0800;San Francisco;Pacific Time (US & Canada)
569218762907324416;negative;1.0;Customer Service Issue;1.0;Virgin America;DonnellyPatrick;;@VirginAmerica hold times at call center are a bit much;2015-02-21 11:35:03 -0800;SF Bay Area;Pacific Time (US & Canada)
569212570478911489;positive;0.7081;;;Virgin America;stefanpinto;;@VirginAmerica Like http://t.co/VPqEm31XUQ;2015-02-21 11:10:26 -0800;Los Angeles, CA;Pacific Time (US & Canada)
569211675108179968;negative;0.6455;Flight Booking Problems;0.3497;Virgin America;josephschwegler;;@VirginAmerica Site down? #help;2015-02-21 11:06:53 -0800;;Pacific Time (US & Canada)
569209566715469824;positive;1.0;;;Virgin America;jennifer_caron;;@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l;2015-02-21 10:58:30 -0800;Los Angeles, CA;Pacific Time (US & Canada)
569208480793567233;positive;0.6899;;;Virgin America;miaerolinea;;Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy;2015-02-21 10:54:11 -0800;Worldwide;Caracas
569205125278859265;positive;1.0;;;Virgin America;ninjasistah;;@VirginAmerica thanks so much!;2015-02-21 10:40:51 -0800;Massachusetts;Eastern Time (US & Canada)
569204272795004928;negative;0.6701;Customer Service Issue;0.3505;Virgin America;daniellewolff;;@VirginAmerica Trying to reset my password, email never arrives. Help?;2015-02-21 10:37:28 -0800;Los Angeles, CA;Pacific Time (US & Canada)
569201943131738113;positive;1.0;;;Virgin America;carlosondrums;;@VirginAmerica Very nicely done. ??;2015-02-21 10:28:13 -0800;Las Vegas;Eastern Time (US & Canada)
569200619430420480;positive;0.6701;;;Virgin America;ninjasistah;;"@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)";2015-02-21 10:22:57 -0800;Massachusetts;Eastern Time (US & Canada)
569198782421663745;negative;0.6786;Cancelled Flight;0.6786;Virgin America;mrl6626;;@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?;2015-02-21 10:15:39 -0800;;Arizona
569198104806699008;positive;1.0;;;Virgin America;SunRighteous;;@VirginAmerica hahaha ??@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!??;2015-02-21 10:12:58 -0800;;Alaska
569197967959154688;positive;1.0;;;Virgin America;readerriter;;@VirginAmerica sounds like fun !;2015-02-21 10:12:25 -0800;CALIFORNIA, USA;Pacific Time (US & Canada)
569197611393163264;neutral;1.0;;;Virgin America;jeredscott;;"@VirginAmerica any updates on flight 413 from Jfk &gt; Lax";2015-02-21 10:11:00 -0800;downtown, CA;Pacific Time (US & Canada)
569197515993534464;neutral;1.0;;;Virgin America;eric_t_lee;;@virginamerica spruce moose!;2015-02-21 10:10:37 -0800;Brooklyn;Eastern Time (US & Canada)
569192778468626432;negative;1.0;Customer Service Issue;1.0;Virgin America;bluesmoon;;@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.;2015-02-21 09:51:48 -0800;Cambridge, MA, USA, Earth;Eastern Time (US & Canada)
569182336715243520;negative;0.6473;Lost Luggage;0.3341;Virgin America;RedSoxGirl1976;;@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?;2015-02-21 09:10:18 -0800;Somewhere outside of Fenway;Eastern Time (US & Canada)
569179517522046977;negative;0.6636;Customer Service Issue;0.6636;Virgin America;borknagar;;@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues;2015-02-21 08:59:06 -0800;chile;Santiago
569176777056079874;positive;1.0;;;Virgin America;Recessionista;;"@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!";2015-02-21 08:48:13 -0800;Los Angeles, CA;Pacific Time (US & Canada)
569083230361673728;negative;0.6706;Bad Flight;0.3514;Virgin America;eatgregeat;;@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews;2015-02-21 02:36:29 -0800;;Eastern Time (US & Canada)
569028851860254720;negative;1.0;Flight Booking Problems;0.6809;Virgin America;alanzeino;;@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ;2015-02-20 23:00:24 -0800;San Francisco;Pacific Time (US & Canada)
